"ZHYD","denr","elev","slop","pop","popd","clc1area","clc2area","clc3area","clc4area","clc5area","clc1","clc2","clc3","clc4","clc5","area_1","RivLen","RivCount","LenD","RivDen","Nroad","roadD","Nbar_obs","Nkm2_obs"
"I021044787",3203.53650956,432.19606359482,249.072597106829,1222.55440236,0.425132803268258,4.43,17.8,2428.76,319.24,105.47,0.001540494488299,0.006189797266752,0.844580449977397,0.111012970754947,0.036676287512606,2875.7,867511.24818,328,301.669592857391,0.114059185589596,93,0.032339952011684,80,0.027819313558438
"I021044879",4312.13789013,75.3298340624274,249.452071187744,1352.78022587,7.2352795949746,0.68,17.92,158.19,0.6,9.58,0.003636947103813,0.095844253088731,0.846071562282719,0.003209070973953,0.051238166550783,186.97,62318.89301,26,333.309584478793,0.139059742204632,14,0.074878322725571,97,0.518799807455742
"I021045122",2874.64175773,290.680005687583,249.097334246666,15660.3434907,6.04366451478244,18.5,98.21,2251.86,70.58,152.05,0.007139549243594,0.037901358443964,0.869041370793455,0.027238345168262,0.058679376350726,2591.2,851022.16653,329,328.427819747607,0.126968200061747,78,0.030101883297314,421,0.162472985489349
"I021045376",3457.08233993,182.958764833679,248.927090245133,274.912777916,1.6583988533269,0.16,5.12,150.77,0,9.72,0.000965192736925,0.030886167581589,0.909513180913314,0,0.058635458768173,165.77,60329.59034,18,363.935515111299,0.108584182904024,24,0.144778910538698,42,0.253363093442722
"I021045512",2928.607775,151.158608544603,249.02149129418,528.17861054056,3.98114577930625,1.08,7.01,120.97,0,3.61,0.008140498982438,0.052837868395267,0.911811261023592,0,0.027210371598704,132.67,39217.90615,14,295.604930655009,0.105524986809377,4,0.03014999623125,75,0.565312429335946
"I021046092",4085.44034439,108.134875674628,249.434057913916,15013.8014308,39.4871427879543,13.8,40.96,309.39,2.48,13.59,0.036294776708222,0.107727105360055,0.813713113460628,0.006522539582347,0.035742464888749,380.22,100988.57472,29,265.605635474199,0.076271632212929,60,0.157803376992268,10,0.026300562832045
"I021046217",3376.40134817,235.732078877631,249.106434462575,28582.0747995,10.2337972936843,25.52,202.25,2303.17,51.46,210.51,0.009137422974604,0.072415509271692,0.824648842963074,0.018425226734839,0.075372998055791,2792.91,865578.13668,297,309.919810047585,0.106340698411334,153,0.054781571908869,409,0.146442241246585
"I021046235",2994.57074945,121.188807684147,249.111381291166,6352.97317452,11.7643294220997,11.89,70.12,381.41,1.49,75.11,0.022017703048035,0.129847042702122,0.706288655975705,0.002759157068257,0.139087441205881,540.02,152434.60909,59,282.275858468205,0.109255212769897,30,0.055553498018592,124,0.229621125143513
"I021046388",3870.09955204,588.454316704214,249.127321125012,2430.07721511,0.951784525616486,9.97,5.36,2044.38,414.04,79.43,0.003904934238871,0.002099342780376,0.800719103235965,0.162166396415451,0.031110223329338,2553.18,734465.24604,262,287.666849199821,0.102617128443745,69,0.027025121613047,19,0.007441700154317
"I021046575",3505.8046705,410.404539065404,249.137969201364,6083.54047424,2.24402910901118,12.03,37.44,2325.12,248.39,88.01,0.004437493314251,0.013810453007942,0.857664543211152,0.091623355305626,0.03246415516103,2710.99,802915.66293,267,296.170647228503,0.098488006226508,72,0.026558563476811,168,0.061969981445892
"I021046938",3362.51334442,420.644354650836,248.690439478322,19467.8545251,7.59460342402799,38.39,48.71,2216.13,120.87,139.28,0.014976320327068,0.019002254835413,0.864534325773003,0.047152587599185,0.054334511465331,2563.38,732680.21998,270,285.82583151152,0.105329681904361,153,0.059686819745804,21,0.008192308592561
"I021047119",4315.29569801,233.128857644649,249.528951840086,10544.4476837,9.43026220430971,11.89,43.6,962.29,36.56,63.81,0.010633635916469,0.038992979475026,0.860609041720699,0.032696865357957,0.057067477529848,1118.15,305408.50057,84,273.137325555605,0.075124088896838,82,0.073335420113581,214,0.191387559808612
"I021047259",4756.54304043,162.831752046791,249.697489893842,82929.4842794,33.2579984437378,69.18,171.5,1992.31,55.05,205.48,0.027743912220476,0.068778273284353,0.79899499502711,0.022077224165036,0.082405595303025,2493.52,624881.48235,171,250.602153722449,0.068577753537168,219,0.0878276492669,353,0.1415669415124
"I021047457",3893.40727344,87.0871385278293,249.682511988533,21255.9478382,9.8961533768998,26.57,212.32,1575.17,74.37,259.47,0.012370222077378,0.098850039573537,0.733353508077657,0.034624516970064,0.120801713301364,2147.9,583202.79438,218,271.522321514037,0.101494482983379,146,0.067973369337492,80,0.037245681828763
"I021047514",3724.69540815,33.0891282562049,249.831790028593,737.2975693346,2.26067814231496,0.49,18.68,255.99,36.04,14.94,0.001502422272644,0.05727601643466,0.78490832157969,0.110504691236892,0.045808548476115,326.14,94512.68974,32,289.79177574048,0.09811737290734,4,0.012264671613418,4,0.012264671613418
"I021047524",3701.49818198,54.9772685890042,249.841435762687,15776.2668389,12.9081949933128,14.28,283.01,866.61,23.09,35.2,0.011683944394898,0.231559741120448,0.709063238939936,0.018892316251974,0.028800759292745,1222.19,291623.18886,93,238.607081435783,0.076092915176855,63,0.051546813506901,14,0.011454847445978
"I021047606",2910.00127748,267.407607603938,249.317420034164,48137.6843981,17.6556161784194,46.08,83.51,2301.03,53.22,242.64,0.016900912531909,0.030629236231331,0.843956309967431,0.019519673718494,0.088993867550835,2726.48,868781.0084,318,318.645656084035,0.116633901587395,236,0.086558493001966,115,0.042178926674687
"I021047896",2671.50246733,16.97884009988,249.621786238805,171.85168659655,4.20792572469515,0.53,10.88,23.34,1.09,5,0.012977473065622,0.266405484818805,0.571498530852106,0.026689520078355,0.122428991185113,40.84,17759.67277,9,434.859764201763,0.220372184133203,4,0.09794319294809,0,0
"I021048208",1650.38081675,24.7807476055392,249.880206119847,242.73256254171,3.4386253370408,0,7.31,62.62,0.66,0,0,0.103555744439722,0.887094489304434,0.009349766255844,0,70.59,23905.09244,16,338.647010058082,0.226661000141663,4,0.056665250035416,0,0
"I021048456",3599.60909944,191.218705159933,249.171917082422,90395.729116,34.5824390631618,82.36,411.33,1865.98,13.89,240.36,0.031508232845688,0.157361357654404,0.713862704290874,0.005313858113485,0.09195384709555,2613.92,804148.49266,266,307.640820170472,0.101762869559895,446,0.170624961743282,108,0.041317255310032
"I021048822",3200.98312757,29.9728558209164,249.674629032639,3725.21672579,13.1926788461628,3.43,78.4,166.72,2.67,31.15,0.012147182774374,0.277649891985693,0.590430994794064,0.009455678719411,0.110316251726458,282.37,77504.32494,31,274.477901122641,0.109785033820873,23,0.08145341218968,28,0.099160675709176
"I021048932",3234.23319996,228.712152466074,249.043344458582,51025.7541916,19.6994661404354,60.16,86.83,2176.19,36.89,230.14,0.023225916045417,0.033522378494408,0.840159678172812,0.014242088479312,0.08884993880805,2590.21,812642.96787,319,313.736325575919,0.123156037541358,274,0.105782928797279,134,0.051733257149034
"I021049040",2806.38678131,35.9732003695897,249.625833918331,20916.0309696,61.2009333144702,13.81,106.47,198.15,1.15,22.18,0.040408473782772,0.31153441011236,0.579792837078652,0.003364934456929,0.064899344569288,341.76,113804.00905,51,332.993940338249,0.149227528089888,49,0.143375468164794,33,0.096558988764045
"I021049198",3293.0774662,292.275957989388,248.732879680712,15063.2451531,5.37875071078723,20.13,76.68,2276.82,208.58,218.3,0.007187976475713,0.027380727081853,0.813001917507883,0.074479291271947,0.077950087662604,2800.51,883171.97141,324,315.361120442348,0.115693213021914,187,0.066773551960179,119,0.042492260338295
"I021049356",4182.87995654,43.9179370894788,249.49458378472,2488.06549902,20.7321514791726,8.54,17.89,88.63,0.31,4.64,0.071160736605283,0.149070910757437,0.738521789850846,0.002583118073494,0.038663444712941,120.01,31636.57269,12,263.616137738522,0.099991667361053,14,0.116656945254562,25,0.208315973668861
"I021049447",4422.45226067,46.1968328752246,249.748050446007,243105.253109,72.042072463929,110.67,1176.61,1953.23,30.07,103.91,0.03279606696123,0.348677874286189,0.578822281292877,0.008910976177141,0.030792801282564,3374.49,825999.45813,266,244.777568797063,0.078826726409028,495,0.146688832979206,79,0.023410945061328
"I021049666",2993.63937069,36.3841440043409,249.531472718129,12765.5720184,32.6093238777365,16.91,150.53,215.35,2.04,6.64,0.043196158070861,0.38452499552967,0.550106010677702,0.005211127289447,0.016961708432319,391.47,101461.81581,41,259.181586864894,0.104733440621248,44,0.11239686310573,3,0.007663422484482
"I021049810",4210.12053176,41.4323383284657,249.739737833221,238145.657181,82.5081183304243,137.4,827.96,1276.28,26.44,618.25,0.04760370435813,0.286855626349032,0.442180901005776,0.009160421712001,0.214199346575062,2886.33,740681.42319,240,256.617026878423,0.083150575298043,241,0.083497036028451,19,0.006582753877762
"I021049909",4845.75382979,53.2401278253177,249.696199361773,100523.484407,34.017754272365,76.41,1037.36,1408.96,33.59,398.71,0.025857605506543,0.35104888952058,0.476800573936644,0.011367058879267,0.134925872156966,2955.03,685952.87314,178,232.130595337442,0.060236275097038,206,0.069711644213426,73,0.024703640910583
"I021050087",3750.54570165,181.556253145249,249.303338699448,38193.8217605,12.7830880370083,46.62,279,2391.09,55.74,215.39,0.01560324515369,0.093378494163007,0.800273776373568,0.018655617436007,0.072088866873728,2987.84,888647.51705,278,297.421387038797,0.093043804219771,240,0.080325586376781,221,0.073966477455285
"I021050373",3588.60491226,271.627994886327,248.878277429353,14788.354821,5.65799374107608,19.77,16.06,2200.46,94.2,283.22,0.007563960806669,0.00614452253693,0.841891411059375,0.036040723722219,0.108359381874806,2613.71,856809.46423,318,327.813515741991,0.121666137406216,93,0.035581606222572,125,0.047824739546468
"I021050458",5027.39520024,87.483975898625,249.744969754101,183240.281164,72.000676297464,112.92,779.94,1369.58,72.56,209.98,0.04436970035128,0.306462133297708,0.538149612177699,0.028511029556224,0.082507524617089,2544.98,620097.70255,167,243.655236013643,0.065619376183703,252,0.099018459870019,115,0.045186995575604
"I021050462",4215.63860813,49.1982175419837,249.618688437018,44165.706933,378.292993001859,21.85,25.93,68.4,0,0.57,0.187152034261242,0.222098501070664,0.585867237687366,0,0.004882226980728,116.75,26118.15774,9,223.710130535332,0.077087794432548,27,0.231263383297645,87,0.745182012847966
"I021050868",7609.2178666,96.0799551452923,249.314488232423,110510.825651,44.0157667155994,72.92,299.88,1183.95,68.08,885.88,0.029043577314783,0.119440317679063,0.471559837655484,0.027115835759606,0.352840431591064,2510.71,728920.53267,169,290.324463068216,0.067311636947318,146,0.058150881623127,34,0.013541986131413
"I021050959",3852.41052722,72.5515078590422,249.630068478507,46666.0398329,18.5038778699697,34.96,419.55,1739.76,24.42,303.27,0.013862234135355,0.166358705134102,0.689844406731272,0.009682945011023,0.120251708988247,2521.96,681581.39099,197,270.258604811337,0.078113847959524,97,0.038462148487684,48,0.019032815746483
"I021050971",6032.87283406,64.7414075720922,249.793591007143,26417.5360213,9.48660404682672,20.45,211.07,842.37,58.2,1652.63,0.007343646758022,0.075795771208595,0.302497199000259,0.02089976730156,0.593463615731564,2784.72,680506.97663,127,244.371777640122,0.045606021431239,87,0.031241920193053,42,0.015082306300095
"I021051021",3809.52505008,167.405609543369,249.2841393437,51276.092865,20.4827444754539,52.39,243.77,1756.03,77.99,373.2,0.020927705741837,0.097376347178615,0.701463621184159,0.031153879954302,0.149078445941088,2503.38,730725.58315,243,291.89559042175,0.09706876303238,154,0.061516829246858,90,0.035951393715696
"I021051035",2827.42681808,39.7355776132652,249.331455627248,5553.38956977,13.4840101244902,2.26,130.06,247.4,2.49,29.64,0.00548743474566,0.315794585407308,0.600704139856744,0.006045890494112,0.071967949496176,411.85,107440.91997,42,260.873910331431,0.101978875804298,34,0.08255432803205,0,0
"I021051064",4050.21351962,79.0979583099893,248.678913611604,3056.90366318,12.1027146376526,5.63,49.35,190.56,1.1,5.94,0.022289967535038,0.195383640826669,0.75445403436535,0.004355055823897,0.023517301449046,252.58,71694.32599,20,283.847992675588,0.07918283316177,34,0.13461081637501,6,0.023754849948531
"I021051110",4014.18468139,51.0242934382656,249.386028012299,44246.388116,23.0702268710344,36.84,545.82,1126.34,15.56,193.34,0.019208509307055,0.28459252307211,0.587277751707597,0.0081130403045,0.100808175608739,1917.9,546217.65,189,284.799859221023,0.09854528390427,183,0.095416862193024,15,0.007821054278117
"I021051295",5136.31880128,96.9838466203221,249.362145336076,60384.026443,13.5953210814839,44.16,603.44,2008.79,26.81,1758.33,0.009942519807364,0.135863092222725,0.45227432889117,0.006036208243556,0.395883850835185,4441.53,1078377.09575,281,242.794058747774,0.063266486998849,245,0.055161171938499,174,0.039175689458362
"I021051338",3922.869791,87.6727283117919,249.55203640725,72096.3424725,40.1964442866248,44.73,307.96,1274.73,16.46,149.72,0.024938670829616,0.171699375557538,0.710710303300624,0.009177074041035,0.083474576271186,1793.6,485551.79868,172,270.713536284567,0.095896520963426,146,0.081400535236396,110,0.061329170383586
"I021051375",5936.98031739,139.236204737721,249.846129770124,109435.031124,35.1977328608563,71.98,1640.16,1164.33,88.74,143.94,0.0231510219835,0.527526816010807,0.374484987858418,0.028541562806555,0.04629561134072,3109.15,774852.8619,179,249.216944148722,0.057572005210427,334,0.107424858884261,76,0.02444397986588
"I021051459",4509.86331599,118.770808047112,248.944979811377,20392.0839891,6.637464802599,22.09,237.32,1754.73,13.02,1045.11,0.007190123263906,0.077245814983709,0.571150973059009,0.004237908777549,0.340175179915828,3072.27,852386.70373,258,277.445245284431,0.083976994209493,143,0.046545388263401,97,0.031572745884964
"I021051464",4216.10249892,62.6266197187498,249.402320529438,19762.6798754,20.9035982688913,12.78,352.42,482.82,7.36,90.04,0.013517801611982,0.372765543356392,0.510693659960652,0.007784899832879,0.095238095238095,945.42,244832.73033,68,258.967157802881,0.071925704977682,76,0.080387552622115,41,0.04336696917772
"I021051679",4315.88251871,90.8929686510385,249.399740850006,25256.493611,84.7277453488544,11.88,49.93,212.32,9.15,14.81,0.039853735449025,0.167499748398135,0.712268106947566,0.030695427555436,0.049682981649837,298.09,79468.98406,20,266.593928209601,0.067093830722265,72,0.241537790600154,8,0.026837532288906
"I021051722",7972.79864953,76.5819883397635,249.694597568459,109383.073976,41.306403474068,63.51,969.38,999.97,65.11,550.12,0.023983323829628,0.366067618547708,0.377619340732377,0.024587532901072,0.207742183989215,2648.09,582486.36765,99,219.964717079102,0.037385436295594,136,0.051357771072735,50,0.018881533482623
"I021051730",5673.84982076,192.619844042254,249.585177662213,161932.527791,59.7089736438465,99.59,422.69,1288.28,50.4,851.07,0.03672157018912,0.155857420456263,0.475024243832111,0.01858386522273,0.313812900299775,2712.03,776573.27678,190,286.343910937563,0.070058222069815,381,0.140485171624208,321,0.118361522549529
"I021051789",3529.27001821,197.729323310148,249.077738856091,50548.9630722,13.6602205332447,45.16,504.65,2743.68,19.4,387.56,0.012203921144726,0.136375305706063,0.74144495939683,0.005242605629045,0.104733208123336,3700.45,1112957.32255,415,300.762697117918,0.112148522476996,298,0.08053074626059,228,0.061614128011458
"I021051803",3369.23418124,102.365085326686,249.053279079389,8051.83629547,16.1644509264258,7.31,66.11,377.66,0.29,46.75,0.014675178671806,0.132719023528467,0.758170721914398,0.000582189030756,0.093852886854573,498.12,123054.49853,40,247.037859411387,0.08030193527664,19,0.038143419256404,43,0.086324580422388
"I021051809",4109.58705939,75.1090369897151,248.878148024132,3996.0893169,5.87668835850174,2.02,113.52,476.33,0.37,87.75,0.002970631921058,0.166943631523993,0.700495595523464,0.000544125648907,0.129046015382579,679.99,174039.79892,51,255.944644656539,0.075001102957396,23,0.033824026823924,31,0.045588905719202
"I021052009",6880.79662107,39.0876582819467,249.973194413483,6871.46310369,11.8557309541064,3.31,317.66,258.62,0,0,0.005710933590987,0.54807708897669,0.446211977432323,0,0,579.59,104807.48851,27,180.830394779068,0.04658465466968,25,0.043133939508963,7,0.01207750306251
"I021052051",4410.19524968,112.414010614231,249.274624593151,4771.54355708,4.83963725323562,4.13,119.73,782.79,0.9,78.38,0.004188938362764,0.121438641688558,0.793961031716248,0.000912843711014,0.079498544521416,985.93,298878.17431,113,303.143401975799,0.114612599271754,74,0.075056038461148,36,0.036513748440559
"I021052078",2743.24873141,31.9032309703357,249.029355672187,19239.2897033,157.815517211746,12.15,55.95,51.46,0,2.35,0.099663686325978,0.458945123451727,0.422114674760069,0,0.019276515462226,121.91,34864.82011,14,285.988188909852,0.114838815519646,26,0.213272085965056,3,0.024608317611353
"I021052129",3777.13742839,109.586376854211,249.067935958724,527460.351142,205.676052883953,186.02,483.38,1679.78,27.09,188.25,0.072535991140642,0.188487514232683,0.655007564768456,0.01056338028169,0.073405549576529,2564.52,786024.39596,260,306.499616286869,0.101383494767052,466,0.181710417544024,210,0.081886668850311
"I021052140",4979.09961775,77.8910201217452,249.631929641272,1095.41160473,3.15544175349353,0.27,26.32,301.36,1.03,18.17,0.000777761774449,0.075817370012963,0.868097364251764,0.002967017139565,0.052340486821259,347.15,104623.27577,34,301.377720783523,0.097940371597292,24,0.06913437995103,41,0.118104565749676
"I021052147",4343.23448256,101.736983586459,248.827527554267,182661.903123,590.393687977831,74.19,14.04,195.04,0.43,25.69,0.23979443420925,0.045379617957917,0.630401758298588,0.001389831604124,0.083034357930121,309.39,74084.16368,20,239.452353599017,0.064643330424383,170,0.549468308607259,17,0.054946830860726
"I021052187",3357.47813847,89.6819824710145,248.641935236632,46148.4319132,157.052926467377,25.96,42.96,209.89,0.38,14.65,0.088347399945549,0.146202014701879,0.714300299482712,0.001293220800436,0.049857065069425,293.84,88815.29389,31,302.257330145658,0.105499591614484,106,0.360740539068881,35,0.119112442145385
"I021052195",8083.73179373,50.841521885214,249.861229838999,560.07431164121,2.58098761124982,0.65,10.68,199.58,0.38,5.71,0.002995391705069,0.049216589861751,0.919723502304147,0.001751152073733,0.026313364055299,217,56419.28349,12,259.996698110599,0.055299539170507,10,0.046082949308756,14,0.064516129032258
"I021052247",4332.68782162,132.201258797155,249.030467116201,34339.9570353,49.5275936183362,26.38,97.21,508.44,7.41,53.91,0.038047162327829,0.140203360496142,0.733309295449629,0.010687243095118,0.077752938631283,693.35,238110.0711,72,343.419731881445,0.103843657604385,155,0.223552318453883,82,0.118266387827216
"I021052250",4044.16951899,97.7183126853553,249.686305830964,2022.78189086,3.57527244438857,2.9,38.27,496.11,0.75,27.74,0.005125757816781,0.06764232815455,0.876875762235537,0.001325627021581,0.04903052477155,565.77,165553.21896,55,292.615760750835,0.097212648249289,22,0.038885059299715,57,0.100747653640172
"I021052358",3977.99321119,156.693256214142,249.566521685373,12234.2662537,7.47756367383052,16.79,192.26,1350.49,11.37,65.22,0.010262020744073,0.117508999896096,0.825417295691663,0.006949325542591,0.039862358125577,1636.13,479244.4067,164,292.913403397041,0.100236533771766,83,0.05072946526254,84,0.051340663639197
"I021052404",3669.26097029,141.775885471728,249.102275327487,138606.01084,59.2822331411936,80.92,463.44,1655.02,23.91,114.78,0.034609742223287,0.198214766880376,0.707857335323579,0.010226383299046,0.049091772273713,2338.07,736739.7297,256,315.105933398059,0.109492016919938,421,0.180063043450367,194,0.082974419072141
"I021052412",3974.85009398,219.062748727182,249.644972569079,54971.8814661,20.5860211081294,51.27,240.47,2057.61,198.87,122.13,0.019199730372423,0.09005186586028,0.770539442395192,0.074473383638849,0.045735577733256,2670.35,811632.42463,282,303.942338880671,0.105604134289513,218,0.081637238564233,282,0.105604134289513
"I021052413",3994.51665798,205.7184121223,249.548718314005,41702.4273916,16.566397749798,34.78,375.13,1896.54,73.69,137.15,0.013816445463177,0.149021368217408,0.75340544792217,0.02927354416853,0.054483194228714,2517.29,777940.90857,254,309.039049362608,0.100902160656897,294,0.116792264697353,94,0.037341744495072
"I021052430",3884.44146321,212.844976577829,249.643287487841,69777.3992568,23.5912985694496,66.11,333.35,2236.44,84.85,237.01,0.022351374012766,0.1127035324029,0.756126257708536,0.028687249810667,0.08013158606513,2957.76,872335.12283,281,294.931002796035,0.095004327599264,316,0.106837606837607,199,0.06728064481229
"I021052434",3679.8986391,114.917471974191,249.135570379858,22587.0906379,28.1508183831883,19.92,195.11,562.66,2.75,21.92,0.024826761054888,0.243170148063214,0.701256293932898,0.003427389201855,0.027319407747146,802.36,242193.58932,73,301.851524652276,0.090981604267411,131,0.163268358342888,74,0.09222792761354
"I021052454",4247.62328458,135.108275692709,249.728024274145,39601.4025777,14.5165899603365,38.49,476.19,1841.48,130.63,241.22,0.014109185816768,0.174555811745558,0.675026851074593,0.047884721830199,0.088423429532883,2728.01,774808.0634,242,284.019509972471,0.088709352238445,269,0.098606676661742,166,0.060850216824718
"I030000081",5593.46725473,74.4222932862117,249.902657121557,4287.66520599,10.9231528952921,4,38.96,349.17,0,0.4,0.010190303925815,0.099253560237434,0.88953710544417,0,0.001019030392581,392.53,114715.48354,21,292.246410567345,0.053499095610527,30,0.076427279443609,16,0.040761215703258
"I030000183",3750.7986674,108.699011081385,249.511784684391,29610.7088527,25.5654825489885,26.42,144.15,832.12,19.43,136.11,0.022810668002038,0.124457145817325,0.71844106956304,0.016775597247524,0.117515519370073,1158.23,395847.47304,109,341.769314419416,0.094109114769951,130,0.112240228624712,113,0.097562660266096
"I030835637",4978.30318203,83.0212831824909,249.415936308533,2538.32142869,5.01614811116732,0.97,78.19,417.16,6.22,3.49,0.001916882398277,0.154516530640476,0.824378001304271,0.012291761358022,0.006896824298955,506.03,145542.80933,34,287.616958144774,0.067189692310733,12,0.023714009050847,5,0.00988083710452
"I031035046",4739.92976901,265.94816861475,249.866668633201,3059.22437063,1.00968166191955,8.31,13.97,1826.73,1090.55,90.33,0.002742673826443,0.004610728442287,0.602903075689216,0.359930558535128,0.029812963506926,3029.89,715433.73538,183,236.125316556047,0.06039823227906,46,0.015182069316048,42,0.013861889375522
"I031035163",4784.00092815,365.772579161153,249.364270148867,17094.2670072,4.68420783132546,64.61,12.06,2749.74,759.94,62.99,0.017704571237539,0.003304707152526,0.753489672105093,0.208240394153463,0.017260655351379,3649.34,1055044.26368,290,289.105499536903,0.079466424065722,82,0.022469816459963,101,0.027676237347027
"I031035208",2555.00476906,842.01997503278,243.186393369235,260.14578944758,0.057939186688489,1.15,0.3,4128.94,87.88,271.71,0.000256125862476,6.6815442385e-05,0.919589842271012,0.019572470255992,0.060514746168134,4489.98,1658411.05184,730,369.358226949786,0.16258424313694,32,0.007126980521071,5,0.001113590706417
"I031035274",4285.74174198,212.431574447602,249.069779190779,1461.65462268,0.471472594481164,4.2,16.97,2494.43,509.74,74.85,0.001354755676265,0.005473858053861,0.80460552417755,0.164422180576029,0.024143681516294,3100.19,928236.82373,246,299.412882349146,0.079349975324093,83,0.026772552649999,64,0.020643896019276
"I031035351",2663.14731247,788.774589379067,246.487558040924,18.4375801086,0.005843738743178,0,0,2798.84,22.12,334.14,0,0,0.887084403030015,0.007010871287756,0.105904725682229,3155.1,1108495.70335,434,351.334570489049,0.137555069569903,40,0.012677886596304,23,0.007289784792875
"I031035412",4042.76807343,500.576597831097,249.205458289115,328.21492446945,0.094899026033722,1.35,1.84,2747.66,398.76,308.96,0.000390334733719,0.000532011785218,0.794449729223349,0.115296206235525,0.089331718022188,3458.57,998780.90048,317,288.784353209563,0.091656378214117,55,0.015902526188569,71,0.020528715625244
"I031035634",4528.28139372,382.995661796392,249.218382142407,6251.50081022,1.55612550816448,11.03,24.42,2842.69,665.82,473.39,0.002745590999042,0.006078633925349,0.707603270812849,0.165736119581316,0.117836384681444,4017.35,1139613.37184,309,283.672911705477,0.076916375222472,97,0.024145269891844,85,0.021158226193884
"I031035889",2659.57262169,569.66383552201,247.624063618158,392.57113369949,0.148486331784876,1.39,25.34,2125.87,283.97,207.25,0.000525754400829,0.009584616199287,0.804090293590335,0.107408976405353,0.078390359404195,2643.82,903087.94901,387,341.584506135062,0.14637910296465,55,0.020803231687482,17,0.006430089794313
"I031035997",3396.1058676,365.146383035396,248.662119804645,1703.68616891,0.637533133845699,1.9,18.73,2237.55,278.84,135.29,0.000710995356078,0.007008917378598,0.837309294206136,0.104344181625635,0.050626611433554,2672.31,819831.5024,286,306.787574196107,0.107023511493801,82,0.030685062735985,125,0.04677601026827
"I031036038",3350.1684979,216.063904272433,248.496524497725,1583.92995759,2.87746604220288,2.22,16.18,480.44,9.68,41.94,0.004032990589689,0.029393598081605,0.872797296806307,0.017585292300985,0.076190822221415,550.46,191744.20162,65,348.334486829197,0.118083057806198,46,0.083566471678233,39,0.070849834683719
"I031036058",3183.59971694,238.026396141882,248.689359973138,1799.18962538,2.35354318784371,2.42,32.65,667.19,18.71,43.49,0.003165633257463,0.042709886717421,0.872759856630824,0.024474792664103,0.056889830730189,764.46,251798.47431,84,329.380836551291,0.109881484969783,57,0.074562436229495,77,0.100724694555634
"I031036105",3430.76646941,258.840334419083,248.657907138282,15964.6599434,6.95800697488534,19.3,84.88,1969.27,140.54,80.44,0.008411675230885,0.0369939374921,0.858282885073853,0.06125268585226,0.035058816350902,2294.43,724931.80273,235,315.952895808545,0.102421952293162,179,0.078015018980749,187,0.081501723739665
"I031036157",3646.96137837,496.036927168176,248.678161663698,63281.5632294,21.2794824281787,41.83,118.53,2304.46,255.22,253.79,0.014066036054516,0.039857691932626,0.774913159124765,0.085821987134436,0.085341125753658,2973.83,822332.17866,319,276.522927894332,0.107269077250549,118,0.039679470581708,28,0.009415467595659
"I031036183",3656.97897187,662.275701359006,247.600476533183,5834.54504821,1.76474441671583,15.87,45.76,2820.27,154.72,269.55,0.004800116146478,0.013840788586189,0.853032360707405,0.046797351618338,0.081529382941591,3306.17,961028.13829,312,290.677169743238,0.094369013087651,77,0.023289788486376,10,0.003024647855373
"I031036403",3321.42139613,421.073008832323,249.065457171122,4181.11371602,1.45451290832641,15.15,28,2410.64,217.87,202.92,0.005270335144612,0.009740553402584,0.838605987657327,0.075791941779321,0.070591182016155,2874.58,853590.26025,305,296.944339781812,0.106102456706719,118,0.041049475053747,66,0.022959875877519
"I031036427",3890.54959113,198.668158921442,248.328849289829,29467.2701496,56.8668612250183,16.33,49.74,443.01,1.14,7.96,0.031514145663669,0.095989810490563,0.85493457871782,0.002200007719325,0.015361457408623,518.18,160280.29064,42,309.313926897989,0.081052915975144,142,0.274036049249296,56,0.108070554633525
"I031036471",3671.86205923,206.443813045514,248.603597989768,18045.880227,12.6434573401074,15.13,99.12,1209.08,8.09,95.87,0.010600508656265,0.069446293325113,0.847115862929048,0.005668084271592,0.067169250817984,1427.29,457224.67778,176,320.344623573345,0.123310609616826,204,0.142928206601321,106,0.074266617155589
"I031036722",3246.51450671,229.608350175575,248.928932445867,12294.5212483,6.24988371473163,12.37,104.15,1590.05,33.65,226.94,0.006288253116167,0.052944346164013,0.808297240692165,0.017105878525387,0.115364281502267,1967.16,613893.69891,221,312.071056197767,0.112344699973566,86,0.043717847048537,504,0.256206917586775
"I031036885",3222.71283794,362.516702645683,249.184050676283,7222.01400293,2.70919669695046,11.06,39.24,2284.6,173.64,157.2,0.004148941757261,0.014720115240046,0.857022815428361,0.065137635328277,0.058970492246056,2665.74,796558.83361,272,298.81340026034,0.102035457321419,61,0.02288295182576,465,0.174435616376691
"I031037046",3854.32516236,115.787162558093,249.634006645834,3345.09188046,4.34630720916143,6.06,22.73,644.48,16.65,79.72,0.007873811132478,0.029533288290629,0.837378514630217,0.021633490982797,0.103580894963879,769.64,222791.11724,64,289.474452003534,0.083155761135076,42,0.054570968244894,156,0.202692167766748
"I031037222",3349.97842738,268.647110054013,249.254727965946,41598.1157493,11.7457040821805,69.38,157.37,2804.49,102.89,407.43,0.019590237070669,0.044435220637233,0.791879849557822,0.029052169100622,0.115042523633653,3541.56,1049470.81882,343,296.330097137984,0.096849975716916,230,0.064943132404929,135,0.038118795107241
"I031037238",4062.74874702,402.264502010424,249.251620426531,13823.6863307,3.02655218986878,30.93,61.81,3627.83,648.65,198.25,0.006771801456824,0.013532655934248,0.794275605532165,0.142015163755865,0.043404773320898,4567.47,1317230.23898,393,288.393845822742,0.086043258083797,187,0.040941702955903,96,0.02101820044795
